Prodct,Prodct Id,Question,Answer
Clothing_Shoes_and_Jewelry,B001HEB0R0,"Will these masks fit adult size heads, or are they for children only?","The eye holes might be a little close together for some adults, but for the most part they'd work fine."
Clothing_Shoes_and_Jewelry,B001HEB0R0,"Will these masks fit adult size heads, or are they for children only?",Too tight for adults.
Clothing_Shoes_and_Jewelry,B001HEB0R0,"Will these masks fit adult size heads, or are they for children only?",The masks are tight on an adult woman with a small head. Probably best only for children.
Clothing_Shoes_and_Jewelry,B001HEB0R0,so these do not come with the elastic to put around your head?,"Yes, they do come with elastic. They were cute"
Clothing_Shoes_and_Jewelry,B001HEB0R0,Are these half or full masks?,The masks look almost exactly like the picture. They cover roughly half of your face.
Clothing_Shoes_and_Jewelry,B001HEB0R0,Are these half or full masks?,"Half, with some cheek coverage. Nothing covering the nose, mouth, or chin."
Clothing_Shoes_and_Jewelry,B001HEB0R0,Are these half or full masks?,they cover half of your face
Clothing_Shoes_and_Jewelry,B001MX958W,What are the measurements ? thank you,"Hi, measurements are as follows : H 14"", W 11"", D 7"""
Clothing_Shoes_and_Jewelry,B001MX958W,What are the dimensions of this item?,10.2 x 5.5 x 11.4 inches ; 7 pounds
Clothing_Shoes_and_Jewelry,B001SJ7RDA,how big is it?,"Sorry, don't know.  Sent it as a gift and didn't see it."
Clothing_Shoes_and_Jewelry,B001SJ7RDA,how big is it?,"The Bradford Exchange says it's 7"" high"
Clothing_Shoes_and_Jewelry,B001SJ7RDA,how big is it?,It is probably 7 or 8 inches tall.  It is really nice.
Clothing_Shoes_and_Jewelry,B001SJ7RDA,how big is it?,"It is 7"" high"
Clothing_Shoes_and_Jewelry,B001SJ7RDA,how big is it?,It is about 7 1/2 inches tall with the lid on and about 4 1/2 to 5 inches across.  It is a lovely good-sized piece.
Clothing_Shoes_and_Jewelry,B0025VDN7E,Does the brim blow upwards in the wind or does it hold its shape?,"It's flexible, not stiff.  Only lifts a little."
Clothing_Shoes_and_Jewelry,B0025VDN7E,Does the brim blow upwards in the wind or does it hold its shape?,It holds its shape.
Clothing_Shoes_and_Jewelry,B0025VDN7E,How wide is the brim?,"It's at least 4in, currently out of town without it. Will measure tomorrow afternoon & send you exact measurement. It's an ample brim. Shade from it fully covers face & v neck chest area.."
Clothing_Shoes_and_Jewelry,B0025VDN7E,How wide is the brim?,4 1/4 inches (just measured it).
Clothing_Shoes_and_Jewelry,B0025VDN7E,How high is the crown?,"4 inches, the brim does NOT droop.  It is a nice fit, great hat.  (and roll it into a ball, then sit on it, and unroll it and it is perfect!  Very durable.)"
Clothing_Shoes_and_Jewelry,B0025VDN7E,How high is the crown?,Crown is a little higher than 3 inches
Clothing_Shoes_and_Jewelry,B0025VDN7E,Is this hat packable?,"You can pack around it, but it is not crushable like a cloth hat."
Clothing_Shoes_and_Jewelry,B0025VDN7E,Is this hat packable?,"No, you can't fold it to pack."
Clothing_Shoes_and_Jewelry,B0025VDN7E,Is this hat packable?,"Probably, but if haven't tried."
Clothing_Shoes_and_Jewelry,B0025VDN7E,Would this be appropriate for a man to wear? or does it look too feminine?  Thanks!,"No, definitely a woman's hat"
Clothing_Shoes_and_Jewelry,B0025VDN7E,Would this be appropriate for a man to wear? or does it look too feminine?  Thanks!,"Yes, it is nice and broad brimmed. Sturdy construction. Plain weave. Not really feminine. Just order it BIG!"
Clothing_Shoes_and_Jewelry,B0025VDN7E,Does this hat come in a larger size than small/medium?,HiMy information say one size fits all.and don't have a larger one.Thank you for your communicationtexasvalue
Clothing_Shoes_and_Jewelry,B0025VDN7E,Is this hat packable (does it collapse) so you can put it flat in a suitcase? thanks,You can definitely make it flat.
Clothing_Shoes_and_Jewelry,B002HLQ950,Is there a pocket for an iPad?,There isn't a pocket made for the iPad. An iPad will fit in the main compartment.
Clothing_Shoes_and_Jewelry,B002HLQ950,Is there a pocket for an iPad?,there is no pocket for an ipad. an ipad would fit but it would be little snug. it is a nice bag overall. functional
Clothing_Shoes_and_Jewelry,B002HLQ950,Is there a pocket for an iPad?,yes two of them.
Clothing_Shoes_and_Jewelry,B002HLQ950,Does it fit an ipad,It would stick out of the top but it could fit a mini IPad.
Clothing_Shoes_and_Jewelry,B002HLQ950,Does it fit an ipad,Absolutely. Even a nook or a book fits inside.
Clothing_Shoes_and_Jewelry,B002HLQ950,Does it fit an ipad,"This will fit an ipad, but does not have a separate compartment specifically for one."
Clothing_Shoes_and_Jewelry,B002HLQ950,can you fit a water bottle on each side?,"Yes, you can fit a water bottle or a folding umbrella.  However when you put a water bottle it will take space out of the inner pocket."
Clothing_Shoes_and_Jewelry,B002HLQ950,can you fit a water bottle on each side?,Not really. A very small one might work.
Clothing_Shoes_and_Jewelry,B002HLQ950,can you fit a water bottle on each side?,"Yes. It obviously depends on the size, but the usual store-bought 20 oz bottles fit perfectly."
Clothing_Shoes_and_Jewelry,B002HLQ950,Does it have a open pocket on rear to attach it to luggage pull up handles,"No, it does not have an open pocket or sleeve to attach it to luggage pull-up handles."
Clothing_Shoes_and_Jewelry,B002HLQ950,Does it have a open pocket on rear to attach it to luggage pull up handles,It does not have an open pocket in the back
Clothing_Shoes_and_Jewelry,B002HLQ950,Does it have a open pocket on rear to attach it to luggage pull up handles,"No, unfortunately it doesn't."
Clothing_Shoes_and_Jewelry,B002M3LCMS,Where is this backpack made?,It's made in China.
Clothing_Shoes_and_Jewelry,B002M3LCMS,Where is this backpack made?,Its made in china.
Clothing_Shoes_and_Jewelry,B002R02ID8,How do you know what size to get?,Please contact the seller. She will take you through how to determine your correct size.
Clothing_Shoes_and_Jewelry,B002R02ID8,Are your Body Magic's certified by Adarys or are they an off brand?,They are the real Ardyss
Clothing_Shoes_and_Jewelry,B002R02ID8,Are your Body Magic's certified by Adarys or are they an off brand?,It is certified by Ardyss International
Clothing_Shoes_and_Jewelry,B002V919OO,"Seemingly an obvious question would be, is there a cedar odor that potentially transfers to the clothes?","You'd think so, but there isn't.  Perhaps the first minute you remove the garment, but once it hits the air, it's totally fine.  (And if any scent lingers, cedar is a nice one to have, as opposed to the scent of moth balls.)  Hope this helps."
Clothing_Shoes_and_Jewelry,B002V919OO,"Seemingly an obvious question would be, is there a cedar odor that potentially transfers to the clothes?",Haven't noticed any odor
Clothing_Shoes_and_Jewelry,B002V919OO,"Seemingly an obvious question would be, is there a cedar odor that potentially transfers to the clothes?",No. just enough odor that it keeps the moth's away! It really isn't noticeable on the clothes that are stored there.
Clothing_Shoes_and_Jewelry,B002V919OO,What are the dimensions?,"The dimensions are 24"" wide x 5"" deep x 42"" high."
Clothing_Shoes_and_Jewelry,B002V919OO,Are the sides of back clear? How can you see the items behind the first hanger?,"Not clear! but a good time for memory improvement; or stick a posit note on front with items within!!!!!! Last resort, open bag and LOOK! A good bag!!!!!!"
Clothing_Shoes_and_Jewelry,B002V919OO,will it take moth ball oder out of fur,"probably not, but once you get the fur cleaned it would likely protect it after"
Clothing_Shoes_and_Jewelry,B0030DJ8Y8,what size is this?,"7 5/8"" X 3 3/4"" X 1 1/2"" on the inside"
Clothing_Shoes_and_Jewelry,B0030DJ8Y8,Does it open like a jewelry box?,"Yes.  Hinged on back, so front tilts up like a jewelry box."
Clothing_Shoes_and_Jewelry,B0030DJ8Y8,What are the internal dimensions of this box?,Inside dimensionsL 7-5/8W 3-3/4D 2
Clothing_Shoes_and_Jewelry,B0030DJ8Y8,What are the internal dimensions of this box?,1 1/2 D; 7 3/8 L; 4 1/4 W
Clothing_Shoes_and_Jewelry,B0030DJ8Y8,What are the interior dimensions of this box?,4.5 by 7...all open
Clothing_Shoes_and_Jewelry,B0030DJ8Y8,What are the interior dimensions of this box?,7 1/2 x 4 1/2 x 1 1/2
Clothing_Shoes_and_Jewelry,B0030DJ8Y8,What are the interior dimensions of this box?,"Inside dimensions 7 1/8"" L x 4 1/8"" W x 1 1/2"" H. Bottom felt lined. Very well made box."
Clothing_Shoes_and_Jewelry,B00363X1G8,are these bags water/rain proof?,Haven't really tested it for being waterproof.
Clothing_Shoes_and_Jewelry,B0038FDRAO,Is the main compartment a cooler?,The compartment in the front is a cooler.
Clothing_Shoes_and_Jewelry,B0038FDRAO,Is the main compartment a cooler?,"No, the very front of the backpack is...it's a small insulated opening, but big enough for a school lunch and snack."
Clothing_Shoes_and_Jewelry,B0038FDRAO,Is the main compartment a cooler?,"No the main compartment is not a cooler, just the front compartment. The main compartment has the sleeve for your laptop and a large compartment for your things like books. The front cooler compartment is large enough for a decent sized plastic container."
Clothing_Shoes_and_Jewelry,B0038FDRAO,Is the main compartment a cooler?,No. It is the pocket in the front (furthest from you if you had the bag on).
Clothing_Shoes_and_Jewelry,B0038FDRAO,Is the main compartment a cooler?,The front pocket is a cooler and it's not that big.
Clothing_Shoes_and_Jewelry,B0038FDRAO,Is the main compartment a cooler?,"Hi.The front compartment is.Thanks,Emily"
Clothing_Shoes_and_Jewelry,B0038FDRAO,Is the main compartment a cooler?,The main compartment is not a cooler but the pack does include a front insulated cooler pocket
Clothing_Shoes_and_Jewelry,B0038FDRAO,"Could this fit gym clothes? Like shoes, a shirt, and shorts?",Oh yes you could plus another person's gym clothes and shoes
Clothing_Shoes_and_Jewelry,B0038FDRAO,"Could this fit gym clothes? Like shoes, a shirt, and shorts?",Yes this totally can. The main compartment is very large
Clothing_Shoes_and_Jewelry,B0038FDRAO,How much food would actually fit in the insulated pocket?,"Sandwich, can of coke, and a small snack/bar or two"
Clothing_Shoes_and_Jewelry,B0038FDRAO,How much food would actually fit in the insulated pocket?,Not too much. Its a small front pocket that doesnt provide much protection for anything in it if you were to put anything in it.Overall the bookbag isnt that great. The way it rests against your back is weird and doesnt have any back support. The straps arent on the very bottom so it pulls it up and creates a strange gap on your back.
Clothing_Shoes_and_Jewelry,B0039Q7QKE,Where is it manufactured?  Thank you in advance.    :-),There is no indication on the package or the product regarding place of manufacture.
Clothing_Shoes_and_Jewelry,B0039Q7QKE,is it as original as possible?  is it of proper metal?,This badge is a replica of the Star Trek 2009 badges. This is not based on the ones in the original series.The metal is extremely sturdy. It's not fake-looking or plastic-y at all. It's very well made and can withstand a lot.
Clothing_Shoes_and_Jewelry,B0039Q7QKE,is it as original as possible?  is it of proper metal?,"Yes, it is. It's hard metal. You can't bend it with your hands."
Clothing_Shoes_and_Jewelry,B0039Q7QKE,is it as original as possible?  is it of proper metal?,It seems to be legitimate metal.  But it is possible that it is only coated with metal. It looks great regardless.
Clothing_Shoes_and_Jewelry,B0039Q7QKE,is it as original as possible?  is it of proper metal?,"It is metal, and seems to be about the right size. Great quality!"
Clothing_Shoes_and_Jewelry,B003CGVCXS,Is this made from PVC plastic?,not sure but it can take a beating.
Clothing_Shoes_and_Jewelry,B003CGVCXS,Is this made from PVC plastic?,"yes, it is made from plastic, including the records."
Clothing_Shoes_and_Jewelry,B003CGVCXS,Is this made from PVC plastic?,"It is made of a hard, durable plastic, like the original ones, only made in China, but seems to be good."
Clothing_Shoes_and_Jewelry,B003CGVCXS,"Do the records have a voice singing the songs so the child can learn the lyrics, or is it just music?","No, no voices. It's just pre-recorded music box music."
Clothing_Shoes_and_Jewelry,B003CGVCXS,"Do the records have a voice singing the songs so the child can learn the lyrics, or is it just music?",No.  Just music box music.  Records only selects which music box music to play!
Clothing_Shoes_and_Jewelry,B003CGVCXS,"Do the records have a voice singing the songs so the child can learn the lyrics, or is it just music?","It's just music... Don't buy this though it a cheap, bad quality product"
Clothing_Shoes_and_Jewelry,B003CGVCXS,What size batteries does it need?,i've never looked for batteries the front knob is turned to make the turntable rotatei'll have to check next time i  visit grandson's house
